Order Month,Order Year,Customer Name,Segment,City,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
12,2014,James Lanier,Home Office,Reno,Nevada,West,Technology,Phones,Panasonic KX TS3282W Corded phone,$475.94 ,7,0.2,$59.49 
1,2016,Christine Abelman,Corporate,San Antonio,Texas,Central,Technology,Accessories,Imation Clip USB flash drive - 8 GB,$30.08 ,2,0.2,($5.26)
1,2016,Christine Abelman,Corporate,San Antonio,Texas,Central,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,$165.60 ,3,0.2,($6.21)
1,2016,Christine Abelman,Corporate,San Antonio,Texas,Central,Technology,Phones,AT&T 17929 Lendline Telephone,$180.96 ,5,0.2,$13.57 
8,2017,Charles McCrossin,Consumer,New Bedford,Massachusetts,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",$23.18 ,2,0,$7.65 
6,2014,Bobby Trafton,Consumer,New York City,New York,East,Furniture,Furnishings,"Seth Thomas 14 Day/Date Wall Clock""""",$56.96 ,2,0,$21.08 
6,2014,Bobby Trafton,Consumer,New York City,New York,East,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",$15.56 ,4,0,$4.05 
6,2014,Bobby Trafton,Consumer,New York City,New York,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,$353.57 ,2,0.2,($44.20)
6,2014,Bobby Trafton,Consumer,New York City,New York,East,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,$13.96 ,2,0,$6.70 
11,2017,Sanjit Engle,Consumer,Oxnard,California,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,$82.95 ,5,0,$29.03 
1,2016,Henry Goldwyn,Corporate,Los Angeles,California,West,Office Supplies,Art,Newell 345,$39.68 ,2,0,$10.32 
11,2016,Philip Fox,Consumer,Oakland,California,West,Technology,Accessories,Logitech Wireless Gaming Headset G930,$479.97 ,3,0,$177.59 
9,2016,Bryan Davis,Consumer,Edmonds,Washington,West,Office Supplies,Labels,Avery 487,$7.38 ,2,0,$3.47 
9,2016,Bryan Davis,Consumer,Edmonds,Washington,West,Office Supplies,Binders,Storex Dura Pro Binders,$14.26 ,3,0.2,$4.46 
9,2016,Bryan Davis,Consumer,Edmonds,Washington,West,Office Supplies,Paper,Xerox 1945,$81.98 ,2,0,$40.17 
9,2016,Bryan Davis,Consumer,Edmonds,Washington,West,Office Supplies,Binders,JM Magazine Binder,$39.62 ,3,0.2,$13.87 
3,2017,Bill Tyler,Corporate,Los Angeles,California,West,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",$399.67 ,7,0.2,($14.99)
9,2017,Eudokia Martin,Corporate,New York City,New York,East,Office Supplies,Storage,Adjustable Personal File Tote,$65.12 ,4,0,$16.93 
5,2017,Frank Hawley,Corporate,Franklin,Tennessee,South,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$20.77 ,2,0.2,$2.34 
11,2016,Chris McAfee,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,Eldon Simplefile Box Office,$39.81 ,4,0.2,$3.98 
11,2015,Fred McMath,Consumer,Miami,Florida,South,Office Supplies,Binders,Catalog Binders with Expanding Posts,$121.10 ,6,0.7,($100.92)
11,2015,Fred McMath,Consumer,Miami,Florida,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,$111.96 ,5,0.2,($1.40)
12,2015,Henry Goldwyn,Corporate,Colorado Springs,Colorado,West,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,$15.70 ,3,0.2,$5.10 
9,2015,Andy Gerbode,Corporate,New York City,New York,East,Office Supplies,Storage,Mobile Personal File Cube,$70.26 ,3,0,$18.97 
9,2015,Andy Gerbode,Corporate,New York City,New York,East,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,$90.00 ,5,0,$16.20 
9,2015,Andy Gerbode,Corporate,New York City,New York,East,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,$481.18 ,2,0.4,($120.29)
9,2015,Andy Gerbode,Corporate,New York City,New York,East,Office Supplies,Fasteners,Assorted Color Push Pins,$7.24 ,4,0,$2.39 
7,2016,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",$177.45 ,5,0.5,($78.08)
7,2016,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,"$1,369.76 ",6,0.7,($913.18)
7,2016,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$9.48 ,3,0.2,$0.71 
8,2017,Seth Vernon,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bush Somerset Collection Bookcase,$130.98 ,2,0.5,($89.07)
4,2014,Justin MacKendrick,Consumer,Louisville,Kentucky,South,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,$174.95 ,5,0,$45.49 
4,2014,Justin MacKendrick,Consumer,Louisville,Kentucky,South,Office Supplies,Storage,Economy Rollaway Files,$826.00 ,5,0,$214.76 
4,2017,Henry MacAllister,Consumer,Seattle,Washington,West,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,$139.58 ,7,0,$39.08 
7,2017,Philisse Overcash,Home Office,Kenosha,Wisconsin,Central,Technology,Accessories,Logitech G600 MMO Gaming Mouse,$399.95 ,5,0,$143.98 
12,2014,Kimberly Carter,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$12.39 ,3,0,$5.82 
1,2017,David Bremer,Corporate,Dallas,Texas,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,$760.98 ,5,0.8,"($1,141.47)"
12,2017,Susan Vittorini,Consumer,Peoria,Arizona,West,Office Supplies,Binders,Vinyl Sectional Post Binders,$67.86 ,6,0.7,($45.24)
11,2015,Noel Staavos,Corporate,Jacksonville,North Carolina,South,Office Supplies,Fasteners,OIC Binder Clips,$31.50 ,11,0.2,$11.81 
11,2015,Noel Staavos,Corporate,Jacksonville,North Carolina,South,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",$5.04 ,1,0.2,$1.64 
11,2015,Noel Staavos,Corporate,Jacksonville,North Carolina,South,Office Supplies,Binders,Poly Designer Cover & Back,$39.88 ,7,0.7,($29.24)
11,2015,Noel Staavos,Corporate,Jacksonville,North Carolina,South,Furniture,Furnishings,Eldon Wave Desk Accessories,$4.71 ,1,0.2,$1.41 
11,2016,Mark Hamilton,Consumer,Los Angeles,California,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$194.35 ,3,0.2,$19.44 
12,2015,Rick Reed,Corporate,Nashville,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",$97.42 ,2,0.2,$10.96 
7,2016,Ritsa Hightower,Consumer,Charlotte,North Carolina,South,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$704.76 ,5,0.2,$26.43 
7,2016,Ritsa Hightower,Consumer,Charlotte,North Carolina,South,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",$27.40 ,3,0.7,($20.09)
9,2014,Resi Pölking,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,OIC Thumb-Tacks,$5.70 ,5,0,$2.68 
9,2014,Resi Pölking,Consumer,Seattle,Washington,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$14.19 ,3,0,$5.53 
9,2014,Resi Pölking,Consumer,Seattle,Washington,West,Office Supplies,Supplies,Acme Value Line Scissors,$7.30 ,2,0,$2.19 
9,2014,Resi Pölking,Consumer,Seattle,Washington,West,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,$199.98 ,2,0,$75.99 
9,2014,Resi Pölking,Consumer,Seattle,Washington,West,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,$144.96 ,4,0,$60.88 
9,2014,Resi Pölking,Consumer,Seattle,Washington,West,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,$118.00 ,2,0,$20.06 
9,2014,Resi Pölking,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1942,$48.94 ,1,0,$24.47 
9,2014,Resi Pölking,Consumer,Seattle,Washington,West,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",$22.66 ,2,0,$9.74 
6,2016,Ken Brennan,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,$0.84 ,1,0.8,($1.34)
9,2016,Matt Hagelstein,Corporate,Cincinnati,Ohio,East,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",$30.96 ,6,0.2,$11.22 
11,2017,Henia Zydlo,Consumer,Fort Lauderdale,Florida,South,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,$723.92 ,5,0.2,($81.44)
5,2015,James Galang,Consumer,Houston,Texas,Central,Furniture,Furnishings,DAX Wood Document Frame.,$21.97 ,4,0.6,($15.93)
5,2015,James Galang,Consumer,Houston,Texas,Central,Technology,Phones,Digium D40 VoIP phone,$619.15 ,6,0.2,$69.65 
5,2015,James Galang,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1964,$127.90 ,7,0.2,$41.57 
3,2017,Alan Barnes,Consumer,Lakewood,California,West,Furniture,Furnishings,Flat Face Poster Frame,$94.20 ,5,0,$39.56 
11,2016,Heather Jas,Home Office,San Francisco,California,West,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,$49.50 ,5,0,$13.37 
12,2016,Carl Jackson,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 31,$16.52 ,5,0.2,$1.65 
12,2016,Emily Ducich,Home Office,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$55.36 ,4,0.2,$19.38 
12,2016,Emily Ducich,Home Office,Seattle,Washington,West,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,$11.56 ,1,0.2,$3.76 
12,2015,Arianne Irving,Consumer,Los Angeles,California,West,Office Supplies,Paper,Easy-staple paper,$17.12 ,4,0,$7.70 
12,2014,Karl Braun,Consumer,Cleveland,Ohio,East,Furniture,Furnishings,"Eldon L"""" Workstation Diamond Chairmat""""",$182.35 ,3,0.2,($18.24)
12,2014,Karl Braun,Consumer,Cleveland,Ohio,East,Office Supplies,Storage,Safco Industrial Shelving,$118.16 ,2,0.2,($25.11)
2,2017,Joy Smith,Consumer,Decatur,Illinois,Central,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",$18.37 ,2,0.2,$6.20 
2,2017,Joy Smith,Consumer,Decatur,Illinois,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56 ,3,0.3,($8.58)
2,2017,Joy Smith,Consumer,Decatur,Illinois,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",$50.35 ,3,0.2,($8.18)
2,2017,Joy Smith,Consumer,Decatur,Illinois,Central,Office Supplies,Art,Newell 312,$28.03 ,6,0.2,$3.50 
2,2017,Joy Smith,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,"Executive Impressions 13 Clairmont Wall Clock""""",$7.69 ,1,0.6,($3.65)
10,2017,Patrick O'Brill,Consumer,Mansfield,Texas,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,$517.41 ,5,0.3,($81.31)
9,2016,Ross DeVincentis,Home Office,Houston,Texas,Central,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2 X 11""""""""",$8.61 ,8,0.8,($13.34)
9,2016,Ross DeVincentis,Home Office,Houston,Texas,Central,Technology,Accessories,Logitech MX Performance Wireless Mouse,$159.56 ,5,0.2,$33.91 
12,2016,Jonathan Doherty,Corporate,Richmond,Virginia,South,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,"$2,104.55 ",7,0,$694.50 
12,2016,Jonathan Doherty,Corporate,Richmond,Virginia,South,Office Supplies,Supplies,Acme Softgrip Scissors,$40.70 ,5,0,$11.80 
11,2014,Steven Roelle,Home Office,Arlington,Virginia,South,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,$47.79 ,3,0,$16.25 
11,2017,Tracy Zic,Consumer,San Francisco,California,West,Office Supplies,Art,DIXON Oriole Pencils,$5.16 ,2,0,$1.34 
12,2016,Tanja Norvell,Home Office,San Diego,California,West,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,$21.21 ,7,0,$4.45 
11,2017,Pauline Webber,Corporate,Watertown,New York,East,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",$96.36 ,6,0,$25.05 
6,2016,Adam Hart,Corporate,Los Angeles,California,West,Office Supplies,Supplies,Premier Electric Letter Opener,$231.72 ,2,0,$11.59 
6,2016,Adam Hart,Corporate,Los Angeles,California,West,Office Supplies,Fasteners,OIC Binder Clips,$17.90 ,5,0,$8.95 
6,2016,Adam Hart,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",$12.48 ,2,0,$5.62 
12,2014,Andy Yotov,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",$8.02 ,3,0.2,$1.10 
8,2016,Stephanie Phelps,Corporate,Akron,Ohio,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,$259.90 ,2,0.4,($56.31)
8,2016,Stephanie Phelps,Corporate,Akron,Ohio,East,Technology,Phones,Plantronics Voyager Pro Legend,$247.19 ,2,0.4,($49.44)
8,2016,Stephanie Phelps,Corporate,Akron,Ohio,East,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,$279.96 ,5,0.2,$48.99 
10,2016,Emily Ducich,Home Office,San Francisco,California,West,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,$450.00 ,5,0,$162.00 
8,2014,Corey Roper,Home Office,Grand Rapids,Michigan,Central,Office Supplies,Paper,Xerox 1993,$19.44 ,3,0,$9.53 
9,2017,Christopher Schild,Home Office,San Francisco,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,$300.90 ,1,0.2,$11.28 
6,2017,Thomas Seio,Corporate,Nashville,Tennessee,South,Technology,Phones,HTC One,$239.98 ,3,0.2,$27.00 
6,2017,Thomas Seio,Corporate,Nashville,Tennessee,South,Furniture,Furnishings,Staple-based wall hangings,$31.17 ,4,0.2,$9.35 
6,2017,Thomas Seio,Corporate,Nashville,Tennessee,South,Furniture,Tables,"Barricks 18 x 48"""" Non-Folding Utility Table with Bottom Storage Shelf""""",$120.96 ,2,0.4,($28.22)
6,2017,Thomas Seio,Corporate,Nashville,Tennessee,South,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),"$2,239.94 ",8,0.2,$223.99 
6,2017,Thomas Seio,Corporate,Nashville,Tennessee,South,Office Supplies,Appliances,Staple holder,$76.61 ,8,0.2,$6.70 
6,2017,Thomas Seio,Corporate,Nashville,Tennessee,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$142.78 ,1,0.2,$17.85 
6,2017,Thomas Seio,Corporate,Nashville,Tennessee,South,Office Supplies,Paper,Xerox 1955,$91.36 ,5,0.2,$29.69 
3,2015,Resi Pölking,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,$3.55 ,2,0.2,$0.44 
7,2016,Ivan Liston,Consumer,Houston,Texas,Central,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,$115.14 ,8,0.2,$11.51 
10,2014,Neil Französisch,Home Office,Reno,Nevada,West,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,$4.71 ,1,0,$0.00 
9,2014,Paul Prost,Home Office,New York City,New York,East,Furniture,Chairs,Global Super Steno Chair,$172.76 ,2,0.1,$13.44 
9,2014,Paul Prost,Home Office,New York City,New York,East,Office Supplies,Art,Nontoxic Chalk,$3.52 ,2,0,$1.69 
11,2014,Justin Deggeller,Corporate,Los Angeles,California,West,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,$79.97 ,4,0.2,($17.99)
11,2014,Justin Deggeller,Corporate,Los Angeles,California,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$305.97 ,3,0.15,$25.20 
11,2014,Justin Deggeller,Corporate,Los Angeles,California,West,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$344.91 ,3,0,$10.35 
3,2014,Eva Jacobs,Consumer,San Diego,California,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",$626.35 ,3,0.2,($23.49)
12,2015,Pierre Wener,Consumer,San Francisco,California,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",$359.50 ,3,0.15,($29.61)
7,2017,Tom Stivers,Corporate,San Diego,California,West,Technology,Phones,Belkin iPhone and iPad Lightning Cable,$71.95 ,6,0.2,$5.40 
7,2017,Tom Stivers,Corporate,San Diego,California,West,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",$29.80 ,5,0.2,$9.31 
11,2017,Brian Moss,Corporate,Elyria,Ohio,East,Office Supplies,Binders,Prestige Round Ring Binders,$1.82 ,1,0.7,($1.40)
6,2016,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,$64.38 ,4,0.8,($160.96)
6,2016,Arthur Wiediger,Home Office,Houston,Texas,Central,Furniture,Furnishings,Dax Clear Box Frame,$6.98 ,2,0.6,($4.54)
6,2016,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Art,Nontoxic Chalk,$11.26 ,8,0.2,$3.94 
6,2016,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Paper,Xerox 1975,$15.55 ,3,0.2,$5.64 
6,2016,Arthur Wiediger,Home Office,Houston,Texas,Central,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,$379.37 ,2,0.3,($119.23)
6,2016,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Storage,Staple magnet,$67.54 ,9,0.2,$6.75 
12,2016,Marc Harrigan,Home Office,Miami,Florida,South,Office Supplies,Paper,Xerox 1898,$37.41 ,7,0.2,$13.09 
12,2016,Marc Harrigan,Home Office,Miami,Florida,South,Office Supplies,Paper,Astroparche Fine Business Paper,$25.34 ,6,0.2,$8.87 
3,2017,Scott Williamson,Consumer,Seattle,Washington,West,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,$46.20 ,4,0,$21.25 
12,2015,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Technology,Accessories,Maxell CD-R Discs,$4.73 ,3,0.2,$0.71 
12,2015,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,"Executive Impressions 14 Contract Wall Clock with Quartz Movement""""",$53.35 ,3,0.2,$16.01 
12,2015,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,$131.10 ,2,0.2,$8.19 
12,2015,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Storage,Staple magnet,$22.51 ,3,0.2,$2.25 
12,2015,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,$72.74 ,7,0.2,($12.73)
7,2015,Steve Chapman,Corporate,Saint Louis,Missouri,Central,Office Supplies,Supplies,"Acme 10 Easy Grip Assistive Scissors""""",$52.59 ,3,0,$15.78 
6,2017,Pauline Webber,Corporate,Seattle,Washington,West,Office Supplies,Paper,Xerox 1997,$19.44 ,3,0,$9.33 
6,2017,Pauline Webber,Corporate,Seattle,Washington,West,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,$126.30 ,3,0,$40.42 
6,2017,Pauline Webber,Corporate,Seattle,Washington,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,"$1,287.45 ",5,0,$244.62 
2,2014,Chris Selesnick,Corporate,New York City,New York,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$64.96 ,4,0,$9.74 
9,2016,Roy Phan,Corporate,Woodbury,Minnesota,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$535.41 ,3,0,$160.62 
4,2017,Charles Sheldon,Corporate,Chattanooga,Tennessee,South,Office Supplies,Binders,3M Organizer Strips,$8.10 ,5,0.7,($5.94)
12,2017,Max Jones,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,BIC Brite Liner Highlighters,$13.25 ,4,0.2,$3.64 
12,2017,Max Jones,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,iHome FM Clock Radio with Lightning Dock,$83.99 ,2,0.4,($21.00)
7,2016,James Galang,Consumer,Lafayette,Louisiana,South,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,$73.20 ,5,0,$21.23 
11,2015,Anthony Garverick,Home Office,Lawrence,Indiana,Central,Office Supplies,Binders,Avery Poly Binder Pockets,$10.74 ,3,0,$5.16 
10,2015,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,West,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$11.03 ,1,0.2,$3.03 
10,2015,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$53.04 ,3,0.2,($4.64)
11,2015,Harold Dahlen,Home Office,Cambridge,Massachusetts,East,Office Supplies,Art,Newell 341,$17.12 ,4,0,$4.96 
11,2015,Harold Dahlen,Home Office,Cambridge,Massachusetts,East,Office Supplies,Paper,Xerox 1936,$59.94 ,3,0,$28.17 
2,2017,Bill Overfelt,Corporate,San Diego,California,West,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,$210.58 ,2,0,$12.63 
2,2017,Bill Overfelt,Corporate,San Diego,California,West,Office Supplies,Binders,GBC Durable Plastic Covers,$30.96 ,2,0.2,$10.06 
2,2017,Bill Overfelt,Corporate,San Diego,California,West,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",$239.98 ,2,0.2,$39.00 
6,2015,Lena Creighton,Consumer,New York City,New York,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"$3,050.38 ",3,0.2,"$1,143.89 "
6,2015,Lena Creighton,Consumer,New York City,New York,East,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,$133.98 ,2,0,$33.50 
5,2016,Rick Bensley,Home Office,Tallahassee,Florida,South,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",$93.25 ,4,0.2,$31.47 
5,2016,Rick Bensley,Home Office,Tallahassee,Florida,South,Technology,Phones,Avaya 4621SW VoIP phone,$177.48 ,3,0.2,$19.97 
9,2017,Joy Daniels,Consumer,Toledo,Ohio,East,Office Supplies,Labels,Avery 501,$17.71 ,6,0.2,$5.98 
9,2017,Joy Daniels,Consumer,Toledo,Ohio,East,Office Supplies,Binders,3M Organizer Strips,$4.86 ,3,0.7,($3.56)
9,2017,Joy Daniels,Consumer,Toledo,Ohio,East,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""""",$6.26 ,2,0.7,($5.22)
7,2016,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,$37.68 ,2,0,$10.55 
7,2016,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Paper,Xerox 216,$51.84 ,8,0,$24.88 
7,2016,Maureen Fritzler,Corporate,Columbia,Maryland,East,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",$27.42 ,3,0,$9.32 
7,2016,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$5.40 ,3,0,$2.59 
1,2016,Ben Ferrer,Home Office,Atlanta,Georgia,South,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"$1,270.99 ",1,0,$635.50 
1,2016,Ben Ferrer,Home Office,Atlanta,Georgia,South,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",$125.36 ,8,0,$58.92 
12,2016,Frank Olsen,Consumer,Sacramento,California,West,Office Supplies,Storage,Project Tote Personal File,$14.03 ,1,0,$4.07 
12,2016,Frank Olsen,Consumer,Sacramento,California,West,Office Supplies,Supplies,Fiskars Spring-Action Scissors,$27.96 ,2,0,$7.27 
11,2015,Brenda Bowman,Corporate,Fort Worth,Texas,Central,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",$5.34 ,2,0.2,$0.73 
11,2015,Brenda Bowman,Corporate,Fort Worth,Texas,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,$1.70 ,2,0.8,($2.54)
11,2015,Brenda Bowman,Corporate,Fort Worth,Texas,Central,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,$24.59 ,3,0.8,($67.62)
11,2015,Brenda Bowman,Corporate,Fort Worth,Texas,Central,Office Supplies,Binders,Cardinal Hold-It CD Pocket,$7.98 ,5,0.8,($13.17)
10,2015,Ivan Liston,Consumer,Columbus,Ohio,East,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,$288.00 ,4,0.2,$57.60 
9,2016,Philisse Overcash,Home Office,Louisville,Colorado,West,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,$146.95 ,3,0.2,$9.18 
9,2016,Philisse Overcash,Home Office,Louisville,Colorado,West,Furniture,Chairs,"Global Stack Chair without Arms, Black",$83.14 ,4,0.2,$5.20 
9,2017,Dorothy Badders,Corporate,Raleigh,North Carolina,South,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,$942.78 ,4,0.2,$94.28 
9,2017,Dorothy Badders,Corporate,Raleigh,North Carolina,South,Office Supplies,Paper,Xerox 1988,$74.35 ,3,0.2,$23.24 
2,2015,Lindsay Castell,Home Office,New York City,New York,East,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,$26.88 ,6,0,$6.72 
2,2015,Lindsay Castell,Home Office,New York City,New York,East,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,$10.90 ,2,0.2,$3.81 
12,2016,Mike Pelletier,Home Office,Chicago,Illinois,Central,Office Supplies,Art,Newell 311,$3.54 ,2,0.2,$0.31 
7,2016,Erin Ashbrook,Corporate,Huntsville,Texas,Central,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",$528.43 ,5,0.3,$0.00 
7,2016,Erin Ashbrook,Corporate,Huntsville,Texas,Central,Office Supplies,Paper,Xerox 201,$41.47 ,8,0.2,$14.52 
12,2017,Bart Pistole,Corporate,New York City,New York,East,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$287.98 ,3,0.2,$7.20 
